"TTHERM_ID","Ll_GSM283687","Ll_GSM284355","Ll_GSM284362","Lm_GSM283690","Lm_GSM284357","Lm_GSM284363","Lh_GSM283691","Lh_GSM284360","Lh_GSM284364","S0_GSM285363","S0_GSM285554","S0_GSM285561","S3_GSM285542","S3_GSM285555","S3_GSM285562","S6_GSM285543","S6_GSM285556","S6_GSM285563","S9_GSM285544","S9_GSM285564","S15_GSM285559","S15_GSM285566","S24_GSM285547","S24_GSM285560","C0_GSM285570","C0_GSM656230","C4_GSM285574","C4_GSM285588","C4_GSM656234","C6_GSM285575","C6_GSM656232","C8_GSM285576","C8_GSM285590","C10_GSM285578","C10_GSM285591","C12_GSM285579","C12_GSM285592","C12_GSM656237","C14_GSM285580","C14_GSM285593","C14_GSM656238","C16_GSM285582","C16_GSM285595","C16_GSM656239","C18_GSM285583","C18_GSM285596","C18_GSM656240"
"TTHERM_00621110",11.601935573549,12.8626686014208,11.8260172635502,11.917602054067,12.8603995163488,11.7295170174904,11.8150888914074,12.0418541532508,11.3312094562279,12.1682633806451,12.6068445685738,12.2916308464191,11.1275844605947,11.9146708073999,11.8020275176316,11.4976528867987,12.1053559485917,13.0216516544025,12.1869754949109,12.6900809430137,12.4501326450031,11.9990879488626,11.073104090749,12.1777807937921,10.6963561385678,12.0328197635873,14.1706286071326,13.9520784620657,14.7974851413087,13.7171919728826,14.6829846812835,11.311472869431,12.3171949357159,11.264250624879,11.6682054612514,11.5272884064347,11.4144338213526,11.8692358901675,12.4787841343187,12.0051442514475,11.9744264184414,11.7097279507219,11.5748414668056,13.3868858919871,11.2968761084707,11.3495100791305,12.4474763851736
"TTHERM_00621142",11.1919684919984,10.8966449187494,10.9332219945597,11.9295842700683,11.7424394732132,11.0098398428942,12.3857220882582,11.1403485445091,11.5062533020764,11.4505371438814,12.0256059347334,11.9773520931218,12.0241779581618,12.2617208273723,12.4110152331711,12.2196003174433,11.8925354944639,12.2023028439678,12.2828664666519,12.5385940724309,12.7254198779466,12.885246535378,12.800029004814,12.6474059870517,12.0152465616796,12.2608380307857,13.378041853745,13.1854117268743,12.7510765574278,12.4170374617827,12.4744948499323,11.8751675696998,12.1571511088901,11.8592503382081,11.8135818187052,12.5016127323526,12.5127803963493,12.0002011541978,13.0570509770072,13.1553471239575,12.7618871008026,12.4921817563494,12.6981346814478,12.5041095741749,13.0432040685149,12.8942584874359,12.5274732760942
"TTHERM_00621160",9.74553419742194,9.24599050773429,9.60238793866212,9.90307258438246,9.18123453552599,9.51975137805407,9.40295467997716,8.93771620356291,9.08494987098764,9.72826026649063,9.31094848322574,9.63495904359418,8.24243113458832,8.66154499887409,8.78163964877774,8.462851670841,8.41487268355596,7.98365930727991,8.56007423997985,8.81633422558922,8.94159252224474,9.37366559995364,9.53366170156324,9.035929969177,7.89089196038879,7.24238261725701,10.8388186527336,10.4339275390422,9.45125999326122,10.5742805248536,9.58952363358584,9.5529724089394,10.1282350502574,7.62794796097187,8.35177234760369,7.3867200799571,7.15679564505586,7.64363200515382,8.34408172622127,8.36769521618819,8.0796066854917,8.5065808047044,8.51190430837415,8.47781645398739,8.20593269305574,8.2751933396862,8.15027266599635
"TTHERM_00621170",9.73355517579114,9.71001646750372,9.94118950494034,10.1755382191071,10.029189545625,9.92047793619483,10.0487752123729,9.9075013873543,10.2373939721586,10.2279373818296,10.6483438773205,10.0625632523929,9.93189321571573,9.58792418531933,9.2640142857322,9.43185193232406,9.74117781417983,9.07645381702195,9.20725997966218,9.86788950027338,9.3909257348229,9.45457927549154,9.48946307305115,9.2461482082864,8.66026538067516,7.78958716157282,8.52134553318994,9.27196711574636,9.8731688894661,8.92659299830952,8.59517341665299,9.00570760249138,8.65317600718971,8.51463289704045,8.21731429913569,9.06926730525844,9.03785329084338,9.36904164907584,8.87781253762529,9.33123128044226,9.923781809476,8.41213377719698,8.69190591370868,9.17567057594697,8.48164891021936,8.48712464350049,8.8962902225674
"TTHERM_00621180",6.78335608991241,6.97794043762,6.97555567992608,6.45918556275494,6.90965354139968,6.98067069724442,6.30953906605117,7.1489494927304,7.61266247103096,7.4973798435611,7.10685572058725,6.87945968443729,6.90006896764635,7.02207435692164,6.87981274966366,6.7543894702838,7.00464521218885,7.2094494746035,7.07336364544018,7.07293022274551,7.54437936088534,8.22599234622427,7.99100301850255,7.77811709387538,6.34371274790607,6.75125220272659,8.16426884899662,7.86347899755881,7.44353514319743,7.82596176581889,7.17274654100644,7.42124024749342,7.31587150557218,7.3774223527797,7.67164953092038,7.18087725362896,7.44804096252571,7.44235945901432,6.68796994966825,6.77899079401527,6.81398965944985,6.48891583169308,6.4991967027707,6.78328110305429,6.50492337545191,6.26751612497274,6.64698233847177
"TTHERM_00621185",8.8439327240932,8.48890753901517,8.728062432831,9.19812513740403,8.81151168327711,8.91261167168585,9.13177815116075,9.08004373206265,9.08629686918659,9.63847878473697,10.134148313931,9.9993627157615,9.52620576548041,9.87760072976984,9.79019026795818,9.80158520780966,9.6756625210808,9.62172482296883,9.80744558988495,9.72790099491652,9.49523791406484,10.0618966633814,9.66498574501554,9.65863068388152,10.4300975270795,10.233349339216,8.93102427507351,9.21548758928141,8.74722939116019,8.29195665850016,8.67293825627103,8.90621777949828,8.50101127094768,9.93474316958757,9.52502787359723,9.52411731198119,9.23892680186337,9.94979799518065,9.75980462221094,9.67585424651775,9.63369200476832,9.29475446903015,9.47834542454488,9.55668155563016,9.48700095585218,9.39108924043929,9.79660485848671
"TTHERM_00621200",10.3052396190381,9.82090271605645,10.1221650151596,10.0311884608197,9.85116032816063,10.2116945311636,9.75095661985992,9.95274164733242,10.3813385710229,10.3014422505848,10.4445021599337,10.0968971594404,9.96084479939448,10.0069693204754,10.1366951326761,9.74058623030353,9.82360235333873,9.77417449313283,10.1274099019246,9.89403326499604,9.65516750800064,10.2455376484625,10.2930885737561,9.88594870722299,10.1499119958763,9.75454516451689,13.9816662572664,13.9427578538709,13.2561804259277,12.6885086500495,13.122685936857,10.9524568520919,12.0336368122118,10.2721156561711,11.1155103388277,10.3679925945514,10.2908437809656,9.62552748978022,11.9046631264143,11.2851855525428,10.7758275455594,10.7327795167832,10.4947214363272,12.0413953038375,9.94083682610444,9.82176124584761,10.396566776654
"TTHERM_00621210",9.40134791628321,8.49649495769089,8.02481673572448,8.95603062720641,8.28137315762815,8.60194879058727,8.63265494004146,8.74392866454974,8.4303497885873,8.2651681294066,8.01145929430279,8.73652703739806,9.59089010334162,9.80084472608314,10.3908147448807,8.16253464014881,8.59177479571914,8.53667472473566,8.30504325897045,7.8413839841961,9.16207048062668,8.29230215666345,7.41950727591261,8.17505312990998,6.78882006255433,7.89320790468109,6.21517430048342,6.71655059898284,4.92153876804977,8.20659929796286,8.90274254523089,7.80328312559642,7.74684036431536,8.06011427721141,7.88167817718371,7.54158436363751,7.42543800419462,7.68771937597663,6.46724203423398,6.54387350455506,6.48053584589895,5.95309706683522,5.92384709546914,6.06756099671233,6.19681581087992,5.90303843603543,6.1924897107493
"TTHERM_00621215",7.0550967353762,7.1376680077652,7.0689169689605,7.30682644096516,6.90716114300425,7.14009273003473,7.19397377823209,7.31659695778383,7.49525042188833,7.53436459799526,9.00305059639066,8.68940392285151,8.1106614337694,8.41273616647401,8.74310016894423,6.92813225362255,7.9146525968075,8.02042793948673,7.24569763350961,8.01642829067931,8.75647216669862,7.99401894821036,6.76855077367761,7.85773325535935,6.31801197722538,7.36114514377578,5.44717816473883,6.01418673071229,7.49332721912322,10.0547685135653,8.5950034093907,8.25040236266347,8.82943131695174,6.9416548546394,7.48158409537258,6.29961650260899,6.25182238523415,7.11227672101915,5.33542905088899,5.9762972373199,5.95288873805416,6.64486593519657,6.57159925343657,6.5602276209845,5.8670917027208,6.28812642833596,8.33781156892695
"TTHERM_00621230",5.65180302321583,6.12828365818644,5.62456971985278,5.94908134125549,5.78653800115972,6.38723772686315,6.30244434173636,6.90824116684533,6.34208904193865,8.60755667033717,6.75853392900517,7.79504325786055,7.53165234484852,7.22740295383511,7.0204508534267,8.16357642059772,6.87460312721058,6.34225497364518,7.91385630674269,6.56831552868275,7.03499571788025,6.49167440445988,7.91019198710937,7.31320463213083,9.06524119178262,7.50804558939498,8.52502580183691,8.29575772780831,6.80191062203925,8.96070760704012,7.78523671300721,8.1111869233645,8.84260954261809,6.79548334063778,7.58436262236949,6.7127071487525,6.49675444718003,7.35008180922795,6.45447182081783,6.74566579865279,6.91692613938647,6.96852246066301,7.65319096401772,6.05793795899421,7.57414186686828,7.63950136290973,7.28836349145779
