clustering,datetime,dimensionality,graph,max_cluster_size,max_enriched_cluster_size,max_fraction_same_cluster_Histone_subset.tsv,max_fraction_same_cluster_MCMsubset.tsv,max_fraction_same_cluster_MucocystSubsets.tsv,max_fraction_same_cluster_ProteosomeSubset.tsv,max_fraction_same_cluster_RibosomalSubset.tsv,mean_cluster_size,mean_enriched_cluster_size,median_cluster_size,median_enriched_cluster_size,metric,min_cluster_size,min_enriched_cluster_size,modularity,nclusters,nenriched_cluster_genes,nenriched_clusters,ngenes,nns,parameter,partition_type,q1_cluster_size,q1_enriched_cluster_size,q3_cluster_size,q3_enriched_cluster_size,sd_cluster_size,sd_enriched_cluster_size,silhouette_score
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,20428,20428,1.0,1.0,1.0,1.0,1.0,20428.0,20428.0,20428.0,20428.0,manhattan,20428,20428,0.0,1,20428,1,20428,9,0.0,EXP,20428.0,20428.0,20428.0,20428.0,0.0,0.0,nan
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,325,325,1.0,0.6666666666666666,1.0,0.5,0.3333333333333333,99.64878048780488,110.7,95.0,108.0,manhattan,12,12,0.5691310984467718,205,14391,130,20428,9,0.005,EXP,60.0,71.0,134.0,147.0,51.548069547971885,54.01148738213723,0.02478422912216216
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,140,140,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,53.61679790026247,59.03157894736842,51.0,54.5,manhattan,8,10,0.5141116539922954,381,11216,190,20428,9,0.01,EXP,35.0,37.0,67.0,75.0,25.640972200042558,27.567697585008872,0.021357331596905265
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,105,105,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,37.413919413919416,42.64529914529915,35.0,39.0,manhattan,3,4,0.48453971927112616,546,9979,234,20428,9,0.015,EXP,23.0,29.0,47.0,54.0,18.594203979588144,19.63334419801404,0.023773816852424717
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,93,93,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,29.735080058224163,34.48529411764706,28.0,32.0,manhattan,2,6,0.463425451714208,687,9380,272,20428,9,0.02,EXP,19.0,22.0,38.0,44.0,14.980617490406788,16.63491424601637,0.02497600963682058
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,80,77,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,24.701330108827086,29.032467532467532,22.0,27.0,manhattan,3,4,0.44320917286816053,827,8942,308,20428,9,0.025,EXP,16.0,19.0,31.0,38.0,12.222604217332053,13.238530360998373,0.024506333118007182
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,69,69,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,21.824786324786324,25.017964071856287,20.0,23.5,manhattan,3,3,0.43030626653196713,936,8356,334,20428,9,0.03,EXP,14.0,16.0,27.0,32.0,10.346314476418218,11.60191655336669,0.02598368913072614
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,71,71,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,18.985130111524164,22.629518072289155,17.0,21.0,manhattan,2,4,0.41643872094837553,1076,7513,332,20428,9,0.035,EXP,12.0,14.0,24.0,28.25,9.239973068493818,10.504077051674017,0.02673716235523514
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,57,57,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,17.238818565400845,20.10169491525424,16.0,19.0,manhattan,2,3,0.40609000597512407,1185,7116,354,20428,9,0.04,EXP,11.0,13.0,22.0,25.0,8.155421398203245,9.113586272943321,0.029629524473757017
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,50,50,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,15.922057677318785,18.914507772020727,14.0,18.0,manhattan,2,4,0.3973846535426166,1283,7301,386,20428,9,0.045,EXP,11.0,13.0,20.0,23.0,7.4600628429652875,8.344303811874415,0.031202385595450566
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,50,49,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,14.570613409415122,17.113636363636363,13.0,16.0,manhattan,2,3,0.38794267404819166,1402,6777,396,20428,9,0.05,EXP,10.0,12.0,18.0,21.0,6.778517151524727,7.824444725455474,0.03292391761879845
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,46,46,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,13.793382849426063,16.25242718446602,13.0,15.0,manhattan,2,3,0.3811027944170778,1481,6696,412,20428,9,0.055,EXP,9.0,11.0,17.0,20.0,6.233622710308963,7.279734400630769,0.03358429124880356
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,51,51,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,13.053035143769968,15.591224018475751,12.0,14.0,manhattan,2,3,0.37411983991947356,1565,6751,433,20428,9,0.06,EXP,9.0,11.0,16.0,19.0,5.880524964235331,6.856268797780166,0.03434874619465391
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,40,40,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,12.350665054413543,14.557109557109557,11.0,14.0,manhattan,2,2,0.3669009274010386,1654,6245,429,20428,9,0.065,EXP,8.0,10.0,15.0,18.0,5.416431975915693,6.022849037329325,0.035638843547975946
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,36,36,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,11.659817351598173,13.49780701754386,11.0,13.0,manhattan,2,2,0.3606472287759774,1752,6155,456,20428,9,0.07,EXP,8.0,9.0,14.0,17.0,5.144446130929628,5.887467697795236,0.0373907294968117
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,36,36,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,11.054112554112555,12.91255605381166,10.0,12.0,manhattan,2,2,0.3550887653928758,1848,5759,446,20428,9,0.075,EXP,7.0,9.0,14.0,16.0,4.852733238437435,5.609806773108262,0.0386250487372492
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,38,38,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,10.60643821391485,12.696902654867257,10.0,12.0,manhattan,2,2,0.35011414671210606,1926,5739,452,20428,9,0.08,EXP,7.0,9.0,13.0,16.0,4.6749859183237295,5.378068307955673,0.0406733731684171
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,34,34,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,10.168242906918865,12.004228329809726,9.0,11.0,manhattan,2,2,0.3440243299884341,2009,5678,473,20428,9,0.085,EXP,7.0,9.0,12.0,15.0,4.379185910322086,5.021726904803552,0.042616196734524776
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,32,32,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,9.882922109337203,11.695560253699789,9.0,11.0,manhattan,2,2,0.3409220645855184,2067,5532,473,20428,9,0.09,EXP,7.0,8.0,12.0,14.0,4.270694636758196,4.852183021819798,0.042782607143732464
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,34,34,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,9.51024208566108,11.420618556701031,9.0,11.0,manhattan,2,3,0.3362281088569926,2148,5539,485,20428,9,0.095,EXP,7.0,8.0,12.0,14.0,4.126535303365693,4.850803698832195,0.04361716727468367
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,32,32,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,9.189383715699504,11.12396694214876,9.0,10.0,manhattan,2,2,0.33215561569868146,2223,5384,484,20428,9,0.1,EXP,6.0,8.0,11.0,14.0,3.986666342582014,4.779986251119416,0.04552638416466215
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,32,32,1.0,0.3333333333333333,1.0,0.5,0.16666666666666666,8.912739965095986,10.760162601626016,8.0,10.0,manhattan,2,2,0.3282772397849454,2292,5294,492,20428,9,0.105,EXP,6.0,7.0,11.0,13.0,3.8575501087648116,4.624453205865047,0.04603096369992119
leiden_cpm,2024-08-08 12:45:00.866757,baseline,umap_fuzzy_simplicial_set,30,30,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,8.644942869234024,10.497005988023952,8.0,10.0,manhattan,2,2,0.32395872458289204,2363,5259,501,20428,9,0.11,EXP,6.0,8.0,11.0,13.0,3.6502341716594886,4.17559813420871,0.04755437044877653
