clustering,datetime,dimensionality,graph,max_cluster_size,max_enriched_cluster_size,max_fraction_same_cluster_Histone_subset.tsv,max_fraction_same_cluster_MCMsubset.tsv,max_fraction_same_cluster_MucocystSubsets.tsv,max_fraction_same_cluster_ProteosomeSubset.tsv,max_fraction_same_cluster_RibosomalSubset.tsv,mean_cluster_size,mean_enriched_cluster_size,median_cluster_size,median_enriched_cluster_size,metric,min_cluster_size,min_enriched_cluster_size,modularity,nclusters,nenriched_cluster_genes,nenriched_clusters,ngenes,nns,parameter,partition_type,q1_cluster_size,q1_enriched_cluster_size,q3_cluster_size,q3_enriched_cluster_size,sd_cluster_size,sd_enriched_cluster_size,silhouette_score
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,20428,20428,1.0,1.0,1.0,1.0,1.0,20428.0,20428.0,20428.0,20428.0,clr,20428,20428,0.0,1,20428,1,20428,10,0.0,EXP,20428.0,20428.0,20428.0,20428.0,0.0,0.0,nan
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,266,266,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,78.87258687258688,94.73728813559322,73.0,89.5,clr,8,20,0.4624255293037511,259,11179,118,20428,10,0.005,EXP,51.5,60.75,101.5,119.75,39.60611060878352,43.87239353716286,0.0032967248594956357
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,153,128,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,42.46985446985447,53.850931677018636,37.0,51.0,clr,7,10,0.42433908702648526,481,8670,161,20428,10,0.01,EXP,27.0,34.0,54.0,69.0,21.841605803000498,25.235588392035293,0.0038554243383631544
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,98,98,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,31.283307810107196,37.09852216748769,28.0,35.0,clr,5,6,0.4002198985233162,653,7531,203,20428,10,0.015,EXP,21.0,24.0,39.0,46.5,14.653663155753309,17.631424805532703,0.004650686108902259
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,100,81,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,25.095823095823096,30.353211009174313,23.0,28.0,clr,3,8,0.3833993335673891,814,6617,218,20428,10,0.02,EXP,17.0,20.0,31.0,37.0,11.524491908861002,13.840474277333495,0.005361512701910077
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,79,79,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,21.435466946484784,25.662790697674417,19.0,23.0,clr,2,8,0.37043323399346645,953,6621,258,20428,10,0.025,EXP,15.0,17.0,26.0,32.0,9.665891894961787,12.317766646504671,0.005830359544144895
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,71,71,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,18.62169553327256,22.145833333333332,17.0,20.0,clr,4,5,0.36024127406304324,1097,6378,288,20428,10,0.03,EXP,13.0,15.0,23.0,27.0,8.300421382056303,10.255058880322867,0.0063823148441208765
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,71,71,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,16.66231647634584,20.133105802047783,15.0,19.0,clr,3,3,0.3500495587918045,1226,5899,293,20428,10,0.035,EXP,12.0,14.0,20.0,23.0,7.351920381523035,8.988010382005085,0.006870964968510499
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,73,73,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,15.244776119402985,18.365384615384617,14.0,18.0,clr,3,5,0.34256700599388323,1340,5730,312,20428,10,0.04,EXP,11.0,13.0,19.0,22.0,6.676742515742184,8.101587798207893,0.007241836939677691
leiden_cpm,2024-09-19 10:49:25.778667,baseline,umap_fuzzy_simplicial_set,46,46,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,13.953551912568306,17.3015873015873,13.0,16.0,clr,3,4,0.3347937431097032,1464,5450,315,20428,10,0.045,EXP,10.0,12.0,17.0,21.0,6.057603807335814,7.241053419450157,0.007733999159849729
